1.400000000000000000e+01 2.257999964058399200e-02 1.108999997377395630e-01 7.099999785423278809e-01 2.159100009890835281e-09 9.629999995231628418e-01 0.000000000000000000e+00 3.046000003814697266e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 8.000000119209289551e-01 8.000000119209289551e-01
1.500000000000000000e+01 2.215000055730342865e-02 1.174999997019767761e-01 6.880000233650207520e-01 2.185200020932143161e-09 9.688000082969665527e-01 0.000000000000000000e+00 3.046000003814697266e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 8.350049853324890137e-01 8.350049853324890137e-01
1.600000000000000000e+01 2.281000092625617981e-02 1.120000034570693970e-01 7.200000286102294922e-01 2.099600049376704192e-09 9.599999785423278809e-01 0.000000000000000000e+00 3.046000003814697266e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 7.936930060386657715e-01 7.936930060386657715e-01
1.700000000000000000e+01 2.229999937117099762e-02 1.194000020623207092e-01 6.773999929428100586e-01 2.067100046687642134e-09 9.667000174522399902e-01 0.000000000000000000e+00 3.046000003814697266e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 8.159030079841613770e-01 8.159030079841613770e-01
1.800000000000000000e+01 2.214000001549720764e-02 1.189000010490417480e-01 6.776999831199645996e-01 2.102199969655771383e-09 9.599999785423278809e-01 0.000000000000000000e+00 3.046000003814697266e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 8.197079896926879883e-01 8.197079896926879883e-01
1.900000000000000000e+01 2.236999943852424622e-02 1.199999973177909851e-01 6.682999730110168457e-01 2.135299936867340875e-09 9.649000167846679688e-01 0.000000000000000000e+00 1.019600033760070801e+00 2.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 8.050500154495239258e-01 8.118259906768798828e-01
2.000000000000000000e+01 2.236999943852424622e-02 1.199999973177909851e-01 6.790000200271606445e-01 2.034199919620505170e-09 9.649000167846679688e-01 0.000000000000000000e+00 3.046000003814697266e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 8.113499879837036133e-01 8.113499879837036133e-01
2.100000000000000000e+01 2.253999933600425720e-02 1.244599968194961548e-01 6.999999880790710449e-01 2.099999951710174173e-09 9.700000286102294922e-01 0.000000000000000000e+00 3.046000003814697266e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 8.498420119285583496e-01 8.498420119285583496e-01
2.200000000000000000e+01 2.253999933600425720e-02 1.233899965882301331e-01 6.999999880790710449e-01 2.099999951710174173e-09 9.700000286102294922e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 1.074000028893351555e-03 -1.000000000000000000e+00 0.000000000000000000e+00 8.249610066413879395e-01 8.302959799766540527e-01
1.000000000000000000e+02 2.281999960541725159e-02 1.199999973177909851e-01 6.776999831199645996e-01 2.093399897873382542e-09 9.649000167846679688e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 8.081809878349304199e-01 8.115749955177307129e-01
1.010000000000000000e+02 2.192999981343746185e-02 1.199999973177909851e-01 6.696000099182128906e-01 2.075100091758486087e-09 9.649000167846679688e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 8.081560134887695312e-01 8.115699887275695801e-01
1.020000000000000000e+02 2.236999943852424622e-02 1.239999979734420776e-01 6.596999764442443848e-01 2.020499989541235664e-09 9.649000167846679688e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 8.082699775695800781e-01 8.115739822387695312e-01
1.030000000000000000e+02 2.236999943852424622e-02 1.160999983549118042e-01 6.876999735832214355e-01 2.154100009477133426e-09 9.649000167846679688e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 8.080750107765197754e-01 8.115820288658142090e-01
1.040000000000000000e+02 2.236999943852424622e-02 1.199999973177909851e-01 6.736000180244445801e-01 2.068399895804873267e-09 9.749000072479248047e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 8.081660270690917969e-01 8.115720152854919434e-01
1.050000000000000000e+02 2.236999943852424622e-02 1.199999973177909851e-01 6.736000180244445801e-01 2.099900031637957909e-09 9.549000263214111328e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 8.081769943237304688e-01 8.115800023078918457e-01
1.060000000000000000e+02 2.236999943852424622e-02 1.199999973177909851e-01 6.736000180244445801e-01 2.063800019769246319e-09 9.649000167846679688e-01 1.999999955296516418e-02 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 8.081809878349304199e-01 8.115860223770141602e-01
1.070000000000000000e+02 2.236999943852424622e-02 1.199999973177909851e-01 6.736000180244445801e-01 2.104499907673584858e-09 9.649000167846679688e-01 -1.999999955296516418e-02 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 8.081679940223693848e-01 8.115710020065307617e-01
1.080000000000000000e+02 2.236999943852424622e-02 1.199999973177909851e-01 6.444000005722045898e-01 2.239000096437848697e-09 9.649000167846679688e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -8.999999761581420898e-01 0.000000000000000000e+00 8.081769943237304688e-01 8.115699887275695801e-01
1.090000000000000000e+02 2.236999943852424622e-02 1.199999973177909851e-01 7.037000060081481934e-01 1.946500072236290180e-09 9.649000167846679688e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.100000023841857910e+00 0.000000000000000000e+00 8.081610202789306641e-01 8.115760087966918945e-01
1.100000000000000000e+02 2.236999943852424622e-02 1.199999973177909851e-01 6.697999835014343262e-01 2.121899989049325086e-09 9.649000167846679688e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.100000023841857910e+00 4.000000059604644775e-01 8.081700205802917480e-01 8.115720152854919434e-01
1.110000000000000000e+02 2.236999943852424622e-02 1.199999973177909851e-01 6.751999855041503906e-01 2.063899939841462583e-09 9.649000167846679688e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -8.999999761581420898e-01 -4.000000059604644775e-01 8.081790208816528320e-01 8.115839958190917969e-01
1.120000000000000000e+02 2.236999943852424622e-02 1.199999973177909851e-01 6.736000180244445801e-01 2.167199975033895498e-09 9.649000167846679688e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 8.241199851036071777e-01 8.275910019874572754e-01
1.130000000000000000e+02 2.236999943852424622e-02 1.199999973177909851e-01 6.736000180244445801e-01 2.002100041309518019e-09 9.649000167846679688e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 7.921069860458374023e-01 7.954429984092712402e-01
1.140000000000000000e+02 2.236999943852424622e-02 1.239999979734420776e-01 6.947000026702880859e-01 2.046300018321289826e-09 9.749000072479248047e-01 0.000000000000000000e+00 2.332799911499023438e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 8.082450032234191895e-01 8.115630149841308594e-01
1.150000000000000000e+02 2.236999943852424622e-02 1.160999983549118042e-01 6.517000198364257812e-01 2.121099962337780198e-09 9.549000263214111328e-01 0.000000000000000000e+00 1.732800006866455078e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 8.080890178680419922e-01 8.115820288658142090e-01
1.160000000000000000e+02 2.236999943852424622e-02 1.199999973177909851e-01 6.736000180244445801e-01 2.393800047073568749e-09 9.649000167846679688e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 8.661329746246337891e-01 8.697819709777832031e-01
1.170000000000000000e+02 2.236999943852424622e-02 1.209999993443489075e-01 6.700999736785888672e-01 2.067499949021112116e-09 9.649000167846679688e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 8.082050085067749023e-01 8.115839958190917969e-01
1.180000000000000000e+02 2.236999943852424622e-02 1.190000027418136597e-01 6.771000027656555176e-01 2.101399942944226495e-09 9.649000167846679688e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 8.081520199775695801e-01 8.115820288658142090e-01
1.190000000000000000e+02 2.236999943852424622e-02 1.199999973177909851e-01 6.736000180244445801e-01 2.079399985532859318e-09 9.678999781608581543e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 8.081679940223693848e-01 8.115730285644531250e-01
1.200000000000000000e+02 2.236999943852424622e-02 1.199999973177909851e-01 6.736000180244445801e-01 2.088899941909971858e-09 9.618999958038330078e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 8.081809878349304199e-01 8.115850090980529785e-01
1.210000000000000000e+02 2.236999943852424622e-02 1.199999973177909851e-01 6.661999821662902832e-01 2.121099962337780198e-09 9.649000167846679688e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -9.750000238418579102e-01 0.000000000000000000e+00 8.081690073013305664e-01 8.115710020065307617e-01
1.220000000000000000e+02 2.236999943852424622e-02 1.199999973177909851e-01 6.809999942779541016e-01 2.048299974077849583e-09 9.649000167846679688e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.024999976158142090e+00 0.000000000000000000e+00 8.081700205802917480e-01 8.115770220756530762e-01
1.230000000000000000e+02 2.236999943852424622e-02 1.199999973177909851e-01 6.729000210762023926e-01 2.091500084233643975e-09 9.649000167846679688e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.024999976158142090e+00 1.000000014901161194e-01 8.081759810447692871e-01 8.115800023078918457e-01
1.240000000000000000e+02 2.236999943852424622e-02 1.199999973177909851e-01 6.741999983787536621e-01 2.077799932109769543e-09 9.649000167846679688e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -9.750000238418579102e-01 -1.000000014901161194e-01 8.081750273704528809e-01 8.115800023078918457e-01
1.250000000000000000e+02 2.236999943852424622e-02 1.199999973177909851e-01 6.736000180244445801e-01 2.103899943151077423e-09 9.649000167846679688e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 8.119950294494628906e-01 8.154150247573852539e-01
1.260000000000000000e+02 2.236999943852424622e-02 1.199999973177909851e-01 6.736000180244445801e-01 2.062199966346156543e-09 9.649000167846679688e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 8.039079904556274414e-01 8.072940111160278320e-01
1.300000000000000000e+02 2.236999943852424622e-02 1.199999973177909851e-01 6.736000180244445801e-01 1.614000044725116823e-09 9.649000167846679688e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 7.112010121345520020e-01 7.141969799995422363e-01
1.310000000000000000e+02 2.236999943852424622e-02 1.085999980568885803e-01 7.164999842643737793e-01 2.314600067165883956e-09 9.649000167846679688e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 8.078659772872924805e-01 8.115869760513305664e-01
1.320000000000000000e+02 2.236999943852424622e-02 1.199999973177909851e-01 6.736000180244445801e-01 2.179100011545642701e-09 9.049000144004821777e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 8.081889748573303223e-01 8.115839958190917969e-01
1.330000000000000000e+02 2.236999943852424622e-02 1.199999973177909851e-01 6.736000180244445801e-01 2.614400029798957803e-09 9.649000167846679688e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 9.051629900932312012e-01 9.089760184288024902e-01
1.340000000000000000e+02 2.236999943852424622e-02 1.325999945402145386e-01 6.319000124931335449e-01 1.906599988998891604e-09 9.649000167846679688e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 8.084579706192016602e-01 8.115659952163696289e-01
1.350000000000000000e+02 2.236999943852424622e-02 1.199999973177909851e-01 6.736000180244445801e-01 1.990400066986808270e-09 1.024899959564208984e+00 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 8.081600069999694824e-01 8.115730285644531250e-01
1.360000000000000000e+02 2.072999998927116394e-02 1.191999986767768860e-01 6.618000268936157227e-01 2.523899977902033243e-09 9.302999973297119141e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 8.824750185012817383e-01 8.862490057945251465e-01
1.370000000000000000e+02 2.212000079452991486e-02 1.271000057458877563e-01 6.471999883651733398e-01 1.654000048034731662e-09 9.251999855041503906e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 7.296929955482482910e-01 7.326089739799499512e-01
1.380000000000000000e+02 2.108000032603740692e-02 1.137999966740608215e-01 6.847000122070312500e-01 2.228200068898900099e-09 9.722999930381774902e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 8.214319944381713867e-01 8.250949978828430176e-01
1.390000000000000000e+02 2.415999956429004669e-02 1.128000020980834961e-01 7.164000272750854492e-01 2.168099921817656650e-09 9.732000231742858887e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 7.930030226707458496e-01 7.964929938316345215e-01
1.400000000000000000e+02 2.095999941229820251e-02 1.221000030636787415e-01 6.535999774932861328e-01 1.812599959016836237e-09 9.893000125885009766e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 7.720329761505126953e-01 7.752670049667358398e-01
1.410000000000000000e+02 2.380999922752380371e-02 1.272000074386596680e-01 6.622999906539916992e-01 1.994499898572144048e-09 9.383999705314636230e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 7.995749711990356445e-01 8.027369976043701172e-01
1.420000000000000000e+02 2.287000045180320740e-02 1.129999980330467224e-01 7.038000226020812988e-01 1.670099947226333370e-09 9.926999807357788086e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 7.070819735527038574e-01 7.102190256118774414e-01
1.430000000000000000e+02 2.205999940633773804e-02 1.278000026941299438e-01 6.442999839782714844e-01 2.108399899114488107e-09 9.951999783515930176e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 8.475220203399658203e-01 8.509029746055603027e-01
1.440000000000000000e+02 2.209999971091747284e-02 1.129999980330467224e-01 6.967999935150146484e-01 2.765299988993774605e-09 9.279000163078308105e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 8.913599848747253418e-01 8.953239917755126953e-01
1.450000000000000000e+02 2.428000047802925110e-02 1.186000034213066101e-01 6.960999965667724609e-01 2.163399903665208512e-09 9.347000122070312500e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 8.014039993286132812e-01 8.047689795494079590e-01
1.460000000000000000e+02 2.096999995410442352e-02 1.180000007152557373e-01 6.682000160217285156e-01 1.901999890918659730e-09 9.351000189781188965e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 7.626960277557373047e-01 7.659839987754821777e-01
1.470000000000000000e+02 2.112999930977821350e-02 1.215000003576278687e-01 6.498000025749206543e-01 1.908099900305160190e-09 9.587000012397766113e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -8.090000152587890625e-01 -6.280000209808349609e-01 7.771570086479187012e-01 7.804160118103027344e-01
1.480000000000000000e+02 2.288999967277050018e-02 1.200999990105628967e-01 6.198999881744384766e-01 1.962900064711448067e-09 9.380000233650207520e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -9.250000119209289551e-01 3.930000066757202148e-01 7.149130105972290039e-01 7.178879976272583008e-01
1.490000000000000000e+02 2.188000082969665527e-02 1.199999973177909851e-01 6.687999963760375977e-01 2.152100053720573669e-09 9.912999868392944336e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.174000024795532227e+00 6.129999756813049316e-01 8.248540163040161133e-01 8.283429741859436035e-01
1.500000000000000000e+02 2.247999981045722961e-02 1.216000020503997803e-01 7.224000096321105957e-01 2.509900065561510019e-09 9.355000257492065430e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.090000033378601074e+00 -3.729999959468841553e-01 9.376549720764160156e-01 9.415699839591979980e-01
1.510000000000000000e+02 2.315000072121620178e-02 1.254000067710876465e-01 6.582000255584716797e-01 2.268599974541984921e-09 9.757000207901000977e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -8.259999752044677734e-01 -6.150000095367431641e-01 8.608199954032897949e-01 8.642879724502563477e-01
1.520000000000000000e+02 2.164999954402446747e-02 1.147999987006187439e-01 6.204000115394592285e-01 1.796499948802932067e-09 9.541000127792358398e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -7.319999933242797852e-01 -1.870000064373016357e-01 6.778849959373474121e-01 6.808490157127380371e-01
1.530000000000000000e+02 2.191999927163124084e-02 1.199000030755996704e-01 6.092000007629394531e-01 2.294600065511076536e-09 9.916999936103820801e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -7.350000143051147461e-01 -1.720000058412551880e-01 7.943890094757080078e-01 7.977290153503417969e-01
1.540000000000000000e+02 2.157999947667121887e-02 1.147999987006187439e-01 7.426000237464904785e-01 2.068899940255164438e-09 9.538000226020812988e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.075999975204467773e+00 -3.950000107288360596e-01 8.386980295181274414e-01 8.424130082130432129e-01
1.550000000000000000e+02 2.369000017642974854e-02 1.184000000357627869e-01 6.247000098228454590e-01 2.072300109290381442e-09 9.713000059127807617e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -7.269999980926513672e-01 -1.840000003576278687e-01 7.353019714355468750e-01 7.383880019187927246e-01
1.560000000000000000e+02 2.201999910175800323e-02 1.261000037193298340e-01 6.499000191688537598e-01 1.973800012322612929e-09 9.678000211715698242e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.175999999046325684e+00 6.209999918937683105e-01 8.019739985466003418e-01 8.052099943161010742e-01
1.570000000000000000e+02 2.246999926865100861e-02 1.213999986648559570e-01 6.668000221252441406e-01 2.510800012345271170e-09 9.355999827384948730e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.167000055313110352e+00 6.159999966621398926e-01 8.723149895668029785e-01 8.759409785270690918e-01
1.580000000000000000e+02 2.201000042259693146e-02 1.262000054121017456e-01 6.958000063896179199e-01 1.862599963153854787e-09 9.667000174522399902e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.082000017166137695e+00 -3.919999897480010986e-01 8.298159837722778320e-01 8.331789970397949219e-01
1.590000000000000000e+02 2.205999940633773804e-02 1.261000037193298340e-01 5.967000126838684082e-01 1.797699988870249399e-09 9.672999978065490723e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -7.260000109672546387e-01 -2.199999988079071045e-01 7.185209989547729492e-01 7.214019894599914551e-01
1.600000000000000000e+02 2.222999930381774902e-02 1.185000017285346985e-01 7.455999851226806641e-01 2.096300022458308376e-09 9.941999912261962891e-01 0.000000000000000000e+00 2.032799959182739258e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.271000027656555176e+00 2.169999927282333374e-01 8.767560124397277832e-01 8.805230259895324707e-01
1.610000000000000000e+02 2.281999960541725159e-02 1.273999959230422974e-01 7.329999804496765137e-01 1.968800011908911074e-09 9.649000167846679688e-01 2.600000053644180298e-02 2.728300094604492188e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 7.930660247802734375e-01 7.962470054626464844e-01
1.620000000000000000e+02 2.136000059545040131e-02 1.048000007867813110e-01 6.383000016212463379e-01 2.159199929963051545e-09 9.297000169754028320e-01 -2.600000053644180298e-02 1.352100014686584473e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 7.795889973640441895e-01 7.832850217819213867e-01
1.630000000000000000e+02 2.135000005364418030e-02 1.289999932050704956e-01 7.279999852180480957e-01 2.168899948529201538e-09 9.922000169754028320e-01 -1.799999922513961792e-02 2.857500076293945312e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 8.388239741325378418e-01 8.421869874000549316e-01
1.640000000000000000e+02 2.173000015318393707e-02 1.090999990701675415e-01 6.042000055313110352e-01 2.000299925697390790e-09 9.211000204086303711e-01 1.600000075995922089e-02 1.176900029182434082e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 7.741590142250061035e-01 7.776809930801391602e-01
1.650000000000000000e+02 2.225000038743019104e-02 1.278000026941299438e-01 7.293000221252441406e-01 2.067600091137933305e-09 1.024099946022033691e+00 2.600000053644180298e-02 2.755800008773803711e+00 1.000000000000000000e+00 6.442000158131122589e-04 -1.000000000000000000e+00 0.000000000000000000e+00 8.359540104866027832e-01 8.393189907073974609e-01
